x1,x2,y
2.0,2.0,13.862943611198906
2.997995991983968,2.056112224448898,23.208327762419756
3.9959919839679356,2.1122244488977957,30.902343487254345
4.993987975951904,2.1683366733466936,37.80705819346197
5.991983967935871,2.2244488977955914,44.29660220796669
6.98997995991984,2.280561122244489,50.56574400569673
7.987975951903808,2.3366733466933867,56.72813094367153
8.985971943887776,2.3927855711422845,62.855543226123714
9.983967935871743,2.4488977955911824,68.99605853783392
10.98196392785571,2.50501002004008,75.18337916409418
11.97995991983968,2.561122244488978,81.44201021907554
12.977955911823647,2.617234468937876,87.7903153377849
13.975951903807616,2.6733466933867733,94.242410590947
14.973947895791584,2.7294589178356716,100.80938676620646
15.97194388777555,2.785571142284569,107.50012541039715
16.96993987975952,2.841683366733467,114.32185962088374
17.967935871743485,2.8977955911823647,121.28056915236907
18.965931863727455,2.9539078156312626,128.3812649079895
19.96392785571142,3.0100200400801604,135.62819774156105
20.96192384769539,3.066132264529058,143.02501433422725
21.95991983967936,3.122244488977956,150.57487534241903
22.95791583166333,3.1783567134268536,158.28054618234884
23.955911823647295,3.2344689378757514,166.14446765781258
24.95390781563126,3.2905811623246493,174.16881152957575
25.95190380761523,3.346693386773547,182.3555246900813
26.949899799599198,3.402805611222445,190.7063646142498
27.947895791583168,3.458917835671343,199.22292805894375
28.945891783567134,3.5150300601202407,207.90667448561416
29.9438877755511,3.571142284569138,216.75894532063447
30.94188376753507,3.6272545090180364,225.780979904395
31.939879759519037,3.6833667334669338,234.97392878528078
32.93787575150301,3.7394789579158316,244.3388648688639
33.93587174348697,3.7955911823647295,253.87679282253143
34.93386773547094,3.8517034068136273,263.5886570518637
35.93186372745491,3.907815631262525,273.47534850057286
36.92985971943888,3.9639278557114226,283.53771047583433
37.92785571142284,4.020040080160321,293.7765436618288
38.92585170340681,4.076152304609218,304.1926104536303
39.92384769539078,4.132264529058116,314.7866387193001
40.921843687374746,4.188376753507014,325.5593250786955
41.91983967935872,4.244488977955912,336.5113377720143
42.91783567134269,4.30060120240481,347.64331917859346
43.91583166332666,4.356713426853707,358.95588803636997
44.91382765531062,4.412825651302605,370.4496414041624
45.91182364729459,4.468937875751503,382.12515640219016
46.90981963927856,4.525050100200401,393.9829917607012
47.90781563126252,4.5811623246492985,406.0236892019952
48.90581162324649,4.637274549098196,418.2477746773355
49.90380761523046,4.693386773547094,430.655759477075
50.901803607214426,4.7494989979959925,443.24814122967837
51.899799599198396,4.80561122244489,456.02540480310427
52.897795591182366,4.861723446893787,468.98802312014163
